target_type,target_id,weights,signal,count,avg_5d_momentum,hit_rate
INDUSTRY,132,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,27,0.9979100347442,59.25925925925925
INDUSTRY,133,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,17,10.934690775483764,94.11764705882352
INDUSTRY,133,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,27,-1.5860658473476699,40.74074074074074
INDUSTRY,134,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,6,6.240253932383219,100.0
INDUSTRY,134,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,38,1.2222365562441255,57.89473684210527
INDUSTRY,135,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,17,10.350418089266759,100.0
INDUSTRY,135,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,27,2.107794758267755,70.37037037037037
INDUSTRY,136,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,8,10.235480033942263,87.5
INDUSTRY,136,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,36,1.247783424850185,75.0
INDUSTRY,137,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,5.285771464148037,100.0
INDUSTRY,137,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,0.8422653044052589,58.536585365853654
INDUSTRY,138,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,14.200119608798037,100.0
INDUSTRY,138,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,1.610703099863848,66.66666666666666
INDUSTRY,139,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,9,6.789386219246103,100.0
INDUSTRY,139,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,35,0.4214092440630637,42.857142857142854
INDUSTRY,140,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,44,0.6633386959341,54.54545454545454
INDUSTRY,141,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,16,7.378688862381341,100.0
INDUSTRY,141,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,28,2.099422196958658,78.57142857142857
INDUSTRY,142,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,5.758118512071702,100.0
INDUSTRY,142,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,1.1699144648386253,65.0
INDUSTRY,143,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,6.803881161212483,100.0
INDUSTRY,143,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,0.030077301222515382,40.0
INDUSTRY,144,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,44,1.077855245769351,68.18181818181817
THEME,144,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,7,6.6277564738629655,100.0
THEME,144,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,37,1.6226555239190552,70.27027027027027
INDUSTRY,145,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,14,9.630635397037537,71.42857142857143
INDUSTRY,145,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,30,-0.8302984367089304,36.666666666666664
INDUSTRY,146,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,2,4.589400413407518,100.0
INDUSTRY,146,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,42,1.5037393795254121,69.04761904761905
INDUSTRY,147,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,1,5.717489917769503,100.0
INDUSTRY,147,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,43,0.12323306559661343,48.837209302325576
THEME,147,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,5.895151037778478,100.0
THEME,147,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,1.2868791390702539,67.5
INDUSTRY,148,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,5.267913297505933,66.66666666666666
INDUSTRY,148,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,0.9201740911343889,60.97560975609756
INDUSTRY,149,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,13,10.946846528899101,100.0
INDUSTRY,149,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,31,0.6295481893535637,51.61290322580645
INDUSTRY,150,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,2,6.813282608857574,100.0
INDUSTRY,150,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,42,1.1110064301278686,61.904761904761905
INDUSTRY,151,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,9,9.607600960361166,100.0
INDUSTRY,151,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,35,-0.13861486832909573,42.857142857142854
THEME,151,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,21,7.226463281255741,100.0
THEME,151,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,23,3.3928766525900156,78.26086956521739
INDUSTRY,152,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,14,9.57895821735257,100.0
INDUSTRY,152,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,30,0.9323376632129019,46.666666666666664
THEME,152,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,6.283701800696076,100.0
THEME,152,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,0.7725549825182386,43.90243902439025
INDUSTRY,153,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,13,7.07246346770559,100.0
INDUSTRY,153,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,31,0.7589568440429001,51.61290322580645
INDUSTRY,154,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,7.139988230931783,91.66666666666666
INDUSTRY,154,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,1.6235785537138612,78.125
INDUSTRY,155,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,17,12.523251044622535,100.0
INDUSTRY,155,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,27,0.8169358371118127,55.55555555555556
THEME,155,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,6,8.726145317546138,100.0
THEME,155,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,38,0.9558422598482224,55.26315789473685
INDUSTRY,156,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,23,10.916891644603357,100.0
INDUSTRY,156,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,21,-0.12857793129098558,38.095238095238095
INDUSTRY,157,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,11.455923982003766,90.9090909090909
INDUSTRY,157,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,-0.4102232845868219,30.303030303030305
INDUSTRY,158,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,4.571322053477419,100.0
INDUSTRY,158,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,-0.35032454923916656,26.82926829268293
THEME,159,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,6.321671963230316,100.0
THEME,159,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,0.26205708160967983,56.09756097560976
THEME,170,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,5,7.67441221809563,100.0
THEME,170,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,39,0.9083419768689102,48.717948717948715
THEME,173,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,5.727026082938247,100.0
THEME,173,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,1.4365227659363287,57.49999999999999
THEME,177,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,10,10.13829346541328,100.0
THEME,177,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,34,0.9245106839228735,50.0
THEME,178,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,8.713259719924137,100.0
THEME,178,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,1.7583894224023597,62.5
THEME,181,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,10,5.576747705815024,80.0
THEME,181,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,34,-0.2513316116633287,52.94117647058824
THEME,185,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,6.5228241660991815,100.0
THEME,185,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,0.32117707397669193,45.45454545454545
THEME,187,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,10,6.004109835158536,100.0
THEME,187,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,34,1.6694317420653926,64.70588235294117
THEME,188,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,6.744859640035629,100.0
THEME,188,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,3.03249545173829,81.25
THEME,200,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,10,5.734309241009967,100.0
THEME,200,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,34,2.446724308801019,79.41176470588235
THEME,205,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,15,7.407548638612943,100.0
THEME,205,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,29,1.9143067836754517,75.86206896551724
THEME,213,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,7,9.933145010625969,100.0
THEME,213,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,37,1.2316074455958357,51.35135135135135
THEME,228,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,9.067511997129463,100.0
THEME,228,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,-0.31681725733991833,42.5
THEME,229,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,1,7.048425512876277,100.0
THEME,229,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,43,1.596931093047043,76.74418604651163
THEME,232,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,4.915014185468032,100.0
THEME,232,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,0.5935062796648265,53.65853658536586
THEME,242,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,1,5.624875942324037,100.0
THEME,242,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,43,-0.8943848269105257,37.2093023255814
THEME,265,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,10,7.079362882956889,100.0
THEME,265,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,34,0.38143550581164404,52.94117647058824
THEME,270,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,7.4635436599843805,100.0
THEME,270,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,0.8268588254910091,62.5
THEME,272,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,15.057191787222026,100.0
THEME,272,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,0.37276915533212274,50.0
THEME,276,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,6.36866550089509,100.0
THEME,276,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,0.44632174934126034,65.625
THEME,287,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,2,6.575885747252775,100.0
THEME,287,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,42,1.0795563426197123,59.523809523809526
THEME,288,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,7.56068043422065,90.9090909090909
THEME,288,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,0.21909533912713108,54.54545454545454
THEME,289,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,3,4.8836124686913935,100.0
THEME,289,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,41,2.509121981804067,80.48780487804879
THEME,302,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,5,5.151247492529718,100.0
THEME,302,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,39,0.6169816515985336,58.97435897435898
THEME,307,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,5,6.995280586514471,100.0
THEME,307,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,39,0.6478855817470673,51.28205128205128
THEME,316,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,8.046369483441545,100.0
THEME,316,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,0.15134761344762124,50.0
THEME,317,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,7.7201029346387005,100.0
THEME,317,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,0.5935062944578887,51.515151515151516
THEME,324,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,5,8.220264027474116,100.0
THEME,324,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",SELL,1,-19.241183845883448,100.0
THEME,324,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,38,-4.345790175021515,18.421052631578945
THEME,328,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,1,5.411512273414054,100.0
THEME,328,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,43,1.3081151356350706,60.46511627906976
THEME,331,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,13,10.880412306091115,100.0
THEME,331,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,31,2.1690027011101987,74.19354838709677
THEME,332,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,4,5.22284126111111,100.0
THEME,332,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,40,0.8390765010227907,52.5
THEME,342,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,13,11.61735652320082,92.3076923076923
THEME,342,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,31,1.0894301206454864,67.74193548387096
THEME,343,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,6.63486717351665,100.0
THEME,343,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,1.4506899385174326,71.875
THEME,348,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,12,9.009691644050863,100.0
THEME,348,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,32,1.0031248093864948,59.375
THEME,352,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,44,0.5073970232423047,47.72727272727273
THEME,370,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,6,7.957159871143819,100.0
THEME,370,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,38,1.0068869602877617,52.63157894736842
THEME,378,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,44,1.2059321594958192,72.72727272727273
THEME,379,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,7,7.071434533286051,100.0
THEME,379,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,37,2.161190594251357,81.08108108108108
THEME,380,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,7,7.391528908967139,100.0
THEME,380,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,37,1.698625595047269,78.37837837837837
THEME,382,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,44,0.8549579528827401,56.81818181818182
THEME,384,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,6.645353312611881,90.9090909090909
THEME,384,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,1.286646408122974,54.54545454545454
THEME,385,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,7.101497910107562,100.0
THEME,385,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,1.184016436672511,54.54545454545454
THEME,387,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,8.26635324013693,100.0
THEME,387,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,0.6099588923572804,54.54545454545454
THEME,388,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,2,5.570344525619408,100.0
THEME,388,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,42,0.8779817542901551,52.38095238095239
THEME,392,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,2,6.249445416835675,100.0
THEME,392,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,42,0.6047048781353566,54.761904761904766
THEME,397,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,11,4.966051176121634,81.81818181818183
THEME,397,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,33,1.4123165900316643,66.66666666666666
THEME,401,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",BUY,21,10.346705442209803,100.0
THEME,401,"{'price_momentum_3d': 0.2, 'price_momentum_5d': 0.4, 'price_momentum_10d': 0.3, 'rsi_value': 0.1}",HOLD,23,2.2251437584075617,56.52173913043478
